,text,favourite_count,retweet_count,created_at,author_id
122,"RT @ArrowPatriota: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF…",0,6,2021-07-28 21:52:38,@DJ Ri_ch DJ Masterri_ch
123,"RT @em_com: Após falas de #Bolsonaro, STF nega que impediu governo de agir na #pandemia

https://t.co/C5UpsekHSW https://t.co/OyRIUNLzbq",0,2,2021-07-28 21:52:27,Diário de um PE
124,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Lula (PT, centre-left): 47% 
Bolsonaro (ApB, right): 33%
Gomes (PDT, centre-…",0,13,2021-07-28 21:52:11,Prolapal
125,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Lula (PT, centre-left): 47% 
Bolsonaro (ApB, right): 33%
Gomes (PDT, centre-…",0,13,2021-07-28 21:51:51,Qasim Raza
126,"Após falas de #Bolsonaro, STF nega que impediu governo de agir na #pandemia

https://t.co/C5UpsekHSW https://t.co/OyRIUNLzbq",10,2,2021-07-28 21:51:38,Estado de Minas
127,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Lula (PT, centre-left): 47% 
Bolsonaro (ApB, right): 33%
Gomes (PDT, centre-…",0,13,2021-07-28 21:51:26,x-x
128,"Brazil, Futura Inteligência/Modalmais poll:

Lula (PT, centre-left): 47% 
Bolsonaro (ApB, right): 33%
Gomes (PDT, centre-left): 14%
Doria (PSDB, centre-right): 6%

Fieldwork: 23-26 July 2021
Sample size: 2,006

#Brazil #Brasil #Lula #Bolsonaro https://t.co/4Zvsw23t9j",137,13,2021-07-28 21:50:28,America Elects
129,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Lula (PT, centre-left): 39% 
Bolsonaro (ApB, right): 29%
Gomes (PDT, centre-…",0,8,2021-07-28 21:49:11,Duncan Moore
130,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Second round

Lula (PT, centre-left): 61% 
Bolsonaro (ApB, right): 39% 

Fie…",0,23,2021-07-28 21:48:27,CEO Of Sc🔆tland
131,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Lula (PT, centre-left): 39% 
Bolsonaro (ApB, right): 29%
Gomes (PDT, centre-…",0,8,2021-07-28 21:46:29,Agustín⚒️🇺🇾
132,"#Popolisten beim Tete-a-Tete. Da kuschelt zusammen, was zusammengehört. #BesteFreunde #Noafd #Bolsonaro #Brasilien #Rechtsextremismus https://t.co/uQOH9dZxbx",4,2,2021-07-28 21:45:28,Köln Nachrichten
133,"RT @jornal_cultura: Após fala de Bolsonaro, Supremo Tribunal Federal (STF) voltou a negar que proibiu o Governo Federal de agir contra a pa…",0,6,2021-07-28 21:45:07,Dan Stark ❦
134,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Lula (PT, centre-left): 39% 
Bolsonaro (ApB, right): 29%
Gomes (PDT, centre-…",0,8,2021-07-28 21:41:30,x-x
135,#bolsonaro2022 #BolsonaroAte2026 #BolsonaroTemRazao #bolsonarocagao #Bolsonaro #BolsonaroCorrupto #BolsonaroOrgulhoDoBrasil e o gado segue altivo. Cade o Gal. Heleno? https://t.co/Em46S1eZGi,0,0,2021-07-28 21:41:17,The Rock Station - USA
136,"Brazil, Futura Inteligência/Modalmais poll:

Lula (PT, centre-left): 39% 
Bolsonaro (ApB, right): 29%
Gomes (PDT, centre-left): 8%
Moro (Ind.): 7%
...

Fieldwork: 23-26 July 2021
Sample size: 2,006

#Brazil #Brasil #Lula #Bolsonaro https://t.co/Mfsr8wCB21",112,8,2021-07-28 21:40:39,America Elects
137,"RT @humanite_fr: #Covid19 extrême droite #Amazonie. L'Humanité a rencontré le brésilien Raï. 
L'ancien international #PSG, nous parle de la…",0,29,2021-07-28 21:38:40,Cineux Cyril
138,"RT @jornal_cultura: Após fala de Bolsonaro, Supremo Tribunal Federal (STF) voltou a negar que proibiu o Governo Federal de agir contra a pa…",0,6,2021-07-28 21:38:13,Thiago
139,"RT @tvcultura: Após fala de Bolsonaro, Supremo Tribunal Federal (STF) voltou a negar que proibiu o Governo Federal de agir contra a pandemi…",0,8,2021-07-28 21:37:59,Plinio Macedo
140,"RT @eine_schuelerin: Die neuen ""killer clowns"" #Johnson, #Trump, #Modi, #Bolsonaro tun, was immer die #Oligarchen verlangen und machen dabe…",0,8,2021-07-28 21:35:32,GruMan
141,"Meu Deus... como que legenda uma coisa dessas?! Que vergonha... 
.
.
#bolsonaro #... https://t.co/vR057FzbWO https://t.co/LKA4kBvq8C",0,0,2021-07-28 21:31:40,"A igreja, a Politica e Eu"
142,@kerberlauraa Parabéns🥳🥳🥳 amiga🤩🤩🤩 mtas felicidades😄😄😄 amor🥰🥰🥰 festas🎊🎊🎊 e gatinhes😳😳😳😻😻 #17 #bolsonaro https://t.co/7FHoOxxWtv,1,0,2021-07-28 21:28:50,Guiba
143,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,14,2021-07-28 21:27:31,eliassoares
144,"RT @em_com: Governo #Bolsonaro usa foto de homem armado para homenagear #agricultores
https://t.co/ynhxZ0VxUa

#SecomVC https://t.co/oipDeF…",0,9,2021-07-28 21:26:26,Leonardo Teixeira 🇺🇸🇧🇷
145,#17 #bolsonaro 😎👍🏻,7,0,2021-07-28 21:22:43,kkkkkerber
146,"CIRO NOGUEIRA É CENTRÃO! CIRO NOGUEIRA É ISSO AÍ!
A mãe de CIRO NOGUEIRA é a sua suplente, vejam vocês.
Que Deus proteja o presidente Jair Bolsonaro... que Deus esteja ao seu lado, ele vai precisar!
#Bolsonaro 

https://t.co/EAvdg2qYlZ",0,0,2021-07-28 21:20:50,Jep Gambardella
147,RT @RSF_inter: THREAD La nouvelle enquête de @RSF_pt révèle une intensification des attaques perpétrées par la famille #Bolsonaro &amp; l’entou…,0,11,2021-07-28 21:20:02,Lethicia Amâncio
148,"Ou seja, Bolsonaro pode deixar o pagamento de santinhos no chão da próxima eleição por 800 milhões, mas inventou que pode ser impitimado se vetar os 4 bilhões. O gado burro vai torcer pra qual valor vcs acham? #bolsonaro #VetaBolsonaro #FundaoDe6biNAO #gado https://t.co/bw00trurcX",0,0,2021-07-28 21:18:37,João Paulo
149,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Second round

Lula (PT, centre-left): 61% 
Bolsonaro (ApB, right): 39% 

Fie…",0,23,2021-07-28 21:17:45,Joachim Bergoug
150,"https://t.co/AWtRHfDwKM

Agenda de Bolsonaro na cidade está mantida, porém sem o evento autorizado pela Prefeitura que poderia ter público de 2 mil pessoas. Decisão da Justiça se deu após pedido do Ministério Público.

#Bolsonaro #PresidentePrudente #SigaMais",0,0,2021-07-28 21:14:15,Siga Mais
151,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Second round

Lula (PT, centre-left): 61% 
Bolsonaro (ApB, right): 39% 

Fie…",0,23,2021-07-28 21:13:49,Maximilian Peter
152,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,15,2021-07-28 21:12:32,Viviana Meireles 🇧🇷 🇺🇲
153,"RT @tvcultura: Após fala de Bolsonaro, Supremo Tribunal Federal (STF) voltou a negar que proibiu o Governo Federal de agir contra a pandemi…",0,8,2021-07-28 21:12:32,Ismael Paulo Santos
154,"RT @ArrowPatriota: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF…",0,8,2021-07-28 21:12:18,MariaBolsonaro
155,#Bolsonaro,0,0,2021-07-28 21:09:48,Witoldo Hendrich
156,@mineira_raiz_ @kkkrl2 @STF_oficial Precisaria perguntar pro #Bolsonaro qual cartão ele usou.,55,0,2021-07-28 21:09:27,One In The Flock
157,"RT @_fabiogois: Sacanagem desse governo em comemorar o Dia do Agricultor com a imagem de um jagunço...

Pelo menos dei uma ajeitada e fica…",0,3,2021-07-28 21:09:04,Casimiro
158,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Second round

Lula (PT, centre-left): 61% 
Bolsonaro (ApB, right): 39% 

Fie…",0,23,2021-07-28 21:08:11,Marcos D.
159,"RT @tvcultura: Após fala de Bolsonaro, Supremo Tribunal Federal (STF) voltou a negar que proibiu o Governo Federal de agir contra a pandemi…",0,8,2021-07-28 21:07:30,João Vítor 🎓🚩🎭
160,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Second round

Lula (PT, centre-left): 61% 
Bolsonaro (ApB, right): 39% 

Fie…",0,23,2021-07-28 21:06:46,Katovel ↙️↙️↙️🦑
161,"#Bolsonaro diz que o Brasil 'vai reagir' se não tiver voto impresso em 2022

https://t.co/1ebYDOINQn https://t.co/eWdXnPmT3o",16,1,2021-07-28 21:06:29,Estado de Minas
162,"RT @ArrowPatriota: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF…",0,6,2021-07-28 21:06:20,BrasilUnido
163,"RT @ArrowPatriota: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF…",0,8,2021-07-28 21:05:17,valdeir Brasileiro 🇧🇷
164,"RT @ArrowPatriota: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF…",0,6,2021-07-28 21:05:13,valdeir Brasileiro 🇧🇷
165,"RT @ArrowPatriota: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF…",0,8,2021-07-28 21:05:02,CONSERVADORES DO BRASIL....CONSERVATIVES OF BRAZIL
166,"RT @ArrowPatriota: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF…",0,6,2021-07-28 21:02:45,Arqueiro Patriota
167,"O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF
#ArqueirosPatriotas
#ApoioJB2022
#Bolsonaro
SDV Direita👇
@ValLiesner
@BRQuerido
@ArrowPatriota
@VlmRobo
@VLM_Of
@V4ldeirOficial
@Valofic
@Musketieres
@FoxMG https://t.co/CHrEi6wOoF",6,6,2021-07-28 21:02:37,Arqueiro Patriota
168,"RT @tvcultura: Após fala de Bolsonaro, Supremo Tribunal Federal (STF) voltou a negar que proibiu o Governo Federal de agir contra a pandemi…",0,8,2021-07-28 21:02:34,marcus costa
169,"RT @jornal_cultura: Após fala de Bolsonaro, Supremo Tribunal Federal (STF) voltou a negar que proibiu o Governo Federal de agir contra a pa…",0,6,2021-07-28 21:01:45,Nino Dinarelli - SCCP © 17/45
170,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,10,2021-07-28 21:01:40,Cesar Nilton
171,"RT @ArrowPatriota: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF…",0,8,2021-07-28 21:01:28,Arqueiro Patriota
172,"RT @humanite_fr: #Covid19 extrême droite #Amazonie. L'Humanité a rencontré le brésilien Raï. 
L'ancien international #PSG, nous parle de la…",0,29,2021-07-28 21:01:23,Patrick Apel-Muller
173,"O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF
#ArqueirosPatriotas
#ApoioJB2022
#Bolsonaro
SDV Direita👇
@ValLiesner
@BRQuerido
@ArrowPatriota
@VlmRobo
@VLM_Of
@V4ldeirOficial
@Valofic
@Musketieres
@FoxMG https://t.co/xq4Erckesc",8,8,2021-07-28 21:01:18,Arqueiro Patriota
174,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,15,2021-07-28 21:00:57,Darci Costa
175,"Após fala de Bolsonaro, Supremo Tribunal Federal (STF) voltou a negar que proibiu o Governo Federal de agir contra a pandemia de Covid-19. ""Uma mentira contada mil vezes não vira verdade!"", diz a Corte. #stf #bolsonaro https://t.co/wDrllgUTov",52,8,2021-07-28 21:00:42,TV Cultura
176,"Após fala de Bolsonaro, Supremo Tribunal Federal (STF) voltou a negar que proibiu o Governo Federal de agir contra a pandemia de Covid-19. ""Uma mentira contada mil vezes não vira verdade!"", diz a Corte. #stf #bolsonaro https://t.co/WQbd0gSSee",37,6,2021-07-28 21:00:35,Jornalismo TV Cultura
177,"RT @ArrowPatriota: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF…",0,4,2021-07-28 21:00:09,Arqueiro Patriota
178,"O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF
#ArqueirosPatriotas
#ApoioJB2022
#Bolsonaro
SDV Direita👇
@ValLiesner
@BRQuerido
@ArrowPatriota
@VlmRobo
@VLM_Of
@V4ldeirOficial
@Valofic
@Musketieres
@FoxMG https://t.co/epATglWf8K",4,4,2021-07-28 21:00:00,Arqueiro Patriota
179,"RT @ArrowPatriota: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF…",0,5,2021-07-28 20:57:52,Arqueiro Patriota
180,"O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF
#ArqueirosPatriotas
#ApoioJB2022
#Bolsonaro
SDV Direita👇
@ValLiesner
@BRQuerido
@ArrowPatriota
@VlmRobo
@VLM_Of
@V4ldeirOficial
@Valofic
@Musketieres
@FoxMG https://t.co/ikjbasYgHC",5,5,2021-07-28 20:57:43,Arqueiro Patriota
181,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,11,2021-07-28 20:56:15,Cláudio
182,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,15,2021-07-28 20:55:55,Arqueiro Patriota
183,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,14,2021-07-28 20:55:50,Arqueiro Patriota
184,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,11,2021-07-28 20:55:46,Arqueiro Patriota
185,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,10,2021-07-28 20:55:42,Arqueiro Patriota
186,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,10,2021-07-28 20:55:37,Arqueiro Patriota
187,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,11,2021-07-28 20:55:33,Arqueiro Patriota
188,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,8,2021-07-28 20:55:19,Arqueiro Patriota
189,"@RCitaat Hello, you can read it here: 1/4 #BreakingNews #MustWatch #President of #Brazil #Bolsonaro Asking… https://t.co/22QVnpmVYx See you soon. 🤖",0,0,2021-07-28 20:54:24,Thread Reader App
190,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Second round

Lula (PT, centre-left): 61% 
Bolsonaro (ApB, right): 39% 

Fie…",0,23,2021-07-28 20:48:38,Johnathan 🍂
191,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Second round

Lula (PT, centre-left): 61% 
Bolsonaro (ApB, right): 39% 

Fie…",0,23,2021-07-28 20:48:28,Charlie Mansell
192,"En DinámicaLab, revisamos las amenazas de #Bolsonaro contra los comicios en Brasil y la polémica consulta de #AMLO en México.

https://t.co/yOs3EiA9Zn",0,0,2021-07-28 20:47:34,Lucas Perelló
193,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Second round

Lula (PT, centre-left): 61% 
Bolsonaro (ApB, right): 39% 

Fie…",0,23,2021-07-28 20:44:35,Marcelo Franco
194,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,11,2021-07-28 20:43:47,Carlos Lesskiu
195,RT @jornal_cultura: Órgão da Câmara dos Deputados contradiz Bolsonaro e aponta que o piso do fundo eleitoral é de R$ 800 milhões para as ca…,0,8,2021-07-28 20:43:08,Edna Flor
196,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Second round

Lula (PT, centre-left): 61% 
Bolsonaro (ApB, right): 39% 

Fie…",0,23,2021-07-28 20:42:12,Stur #rejoin
197,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Second round

Lula (PT, centre-left): 61% 
Bolsonaro (ApB, right): 39% 

Fie…",0,23,2021-07-28 20:41:31,john cage's 4'33 with a stapler
198,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Second round

Lula (PT, centre-left): 61% 
Bolsonaro (ApB, right): 39% 

Fie…",0,23,2021-07-28 20:41:01,Marco Vinicio®
199,"RT @V4ldeirOficial: Não perguntes o que a tua pátria pode fazer por ti
Pergunta o que tu podes fazer por ela
J.Ken
#MosqueteirosPatriotas
#…",0,21,2021-07-28 20:40:38,Carlos Lesskiu
200,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Second round

Lula (PT, centre-left): 61% 
Bolsonaro (ApB, right): 39% 

Fie…",0,23,2021-07-28 20:39:52,x-x
201,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,11,2021-07-28 20:39:13,adnaeldomingos
202,"RT @AmericaElige: Brazil, Futura Inteligência/Modalmais poll:

Second round

Lula (PT, centre-left): 61% 
Bolsonaro (ApB, right): 39% 

Fie…",0,23,2021-07-28 20:37:24,Breno Era OlimPICA! GO BRAZIL E AL!!!
203,"Brazil, Futura Inteligência/Modalmais poll:

Second round

Lula (PT, centre-left): 61% 
Bolsonaro (ApB, right): 39% 

Fieldwork: 23-26 July 2021
Sample size: 2,006

#Brazil #Brasil #Lula #Bolsonaro https://t.co/URwfOUUUx2",232,23,2021-07-28 20:36:50,America Elects
204,"📌 Conforme o documento, Fabrício Frota Marques “entrará” na vaga decorrente do término do primeiro mandato do advogado José Fernandes Júnior.

#tream #bolsonaro #juiz #nomeação

https://t.co/8BbrXluZrE",0,0,2021-07-28 20:33:13,♦️ Portal O Poder
205,Cada dia que passa sinto mais nojo do #bolsonaro  e de que@ votou pra ele🤮🤮,0,0,2021-07-28 20:32:53,leticia lopes victoria
206,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,10,2021-07-28 20:31:56,Leão De Judah
207,RT @mediacongo: #Brésil: Des dizaines de milliers de Brésiliens sont descendus dans les rues pour réclamer la destitution du président Jair…,0,1,2021-07-28 20:30:58,JUSTIN DON DE DIEU KAZADI
208,"#Brésil: Des dizaines de milliers de Brésiliens sont descendus dans les rues pour réclamer la destitution du président Jair #Bolsonaro pour sa gestion de la crise sanitaire alors que le bilan de l’épidémie de #COVID19 dépasse le demi-million de morts. 
https://t.co/9YKKyiaMzr https://t.co/QWjYwpgoQj",3,1,2021-07-28 20:30:00,MEDIACONGO.NET
209,"RT @PlenoNews: Bolsonaro diz que sem eleição democrática, 'o povo vai reagir'
#Bolsonaro #Eleicoes2022 #PlenoNews 
https://t.co/pX7blFi8iX",0,7,2021-07-28 20:29:47,Morte à Corrupção
210,"RT @caty_kb: Mais um que conserva M na cabeça. E já achamos que FMB prestava! 
#Bolsonaro Reeleito!",0,1,2021-07-28 20:29:44,Claudio Maciel 🇧🇷5️⃣1️⃣🇧🇷
211,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,15,2021-07-28 20:27:44,Leão De Judah
212,"RT @PlenoNews: Bolsonaro diz que sem eleição democrática, 'o povo vai reagir'
#Bolsonaro #Eleicoes2022 #PlenoNews 
https://t.co/pX7blFi8iX",0,7,2021-07-28 20:27:35,José Carlos 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
213,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,8,2021-07-28 20:25:55,Valdeir mineirim 🇧🇷
214,"O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF
#ArqueirosPatriotas
#ApoioJB2022
#Bolsonaro
SDV Direita👇
@ValLiesner
@BRQuerido
@ArrowPatriota
@VlmRobo
@VLM_Of
@V4ldeirOficial
@Valofic
@Musketieres
@FoxMG https://t.co/E02GHpq5mp",13,8,2021-07-28 20:25:46,Valdeir mineirim 🇧🇷
215,"@SSkatelli @YouTube O Brasil da era #Bolsonaro, é um Brasil com preços de primeiro mundo com o povo recebendo salários de terceiro mundo.",1,0,2021-07-28 20:25:37,DAIRLEY
216,@ben_brechtken So fähige Regierungen wie die von #Bolsonaro ?,0,0,2021-07-28 20:25:35,AZ Beobachter
217,"Em menos de três anos, Bolsonaro vai de mito a sócio minoritário do Centrão.
O capitão, que adora falar grosso com a oposição e a imprensa, fala mansinho e torna-se 'tchutchuca' do Centrão
#Bolsonaro #Centrao
#cironogueira #vacinacompropina #corrupção https://t.co/LKEeBhhTJa",3,0,2021-07-28 20:25:32,Opinião Sem Medo
218,"Mais um que conserva M na cabeça. E já achamos que FMB prestava! 
#Bolsonaro Reeleito! https://t.co/VlU3rnFLYT",4,1,2021-07-28 20:24:12,Caty
219,"RT @V4ldeirOficial: O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCP…",0,15,2021-07-28 20:24:03,Valdeir mineirim 🇧🇷
